actual_label,predicted_label,error,is_anomaly
neptune,neptun,0.54392004,1
nmap,nmap,0.14755213,1
neptune,neptun,0.6190203,1
neptune,neptun,0.67879164,1
neptune,neptun,0.63595575,1
normal,normal,0.0594106,0
neptune,neptun,0.41948962,1
ipsweep,ipswee,0.28364703,1
normal,normal,0.0029624968,0
normal,normal,0.001548754,0
neptune,neptun,0.5311686,1
normal,normal,0.0008376633,0
neptune,neptun,0.723027,1
normal,normal,0.073332705,0
neptune,neptun,0.6845716,1
neptune,neptun,0.69726634,1
neptune,neptun,0.71575457,1
neptune,neptun,0.30266565,1
neptune,neptun,0.6207084,1
normal,normal,0.0014218704,0
normal,buffer,0.17157903,1
neptune,neptun,0.37518734,1
normal,satan,0.18855032,1
normal,normal,0.002231522,0
normal,normal,0.004981853,0
normal,normal,0.0015409034,0
normal,normal,0.00071846304,0
neptune,neptun,0.29503903,1
neptune,neptun,0.7264959,1
normal,warezc,0.08703265,1
normal,normal,0.017512897,0
normal,normal,0.001411083,0
normal,normal,0.0011507985,0
neptune,neptun,0.555168,1
neptune,neptun,0.3900812,1
neptune,neptun,0.2915083,1
neptune,neptun,0.676261,1
normal,phf,0.14453429,1
neptune,neptun,0.45462015,1
normal,normal,0.044613108,0
normal,normal,0.0071847998,0
normal,normal,0.009845016,0
normal,normal,0.005951622,0
smurf,smurf,0.3354825,1
normal,normal,0.05823293,0
neptune,neptun,0.3138063,1
neptune,neptun,0.7348744,1
normal,normal,0.045612384,0
normal,normal,0.0045725503,0
normal,normal,0.009859686,0
satan,satan,1.5665348,1
normal,normal,0.0017385716,0
neptune,neptun,0.31724763,1
neptune,neptun,0.65736586,1
neptune,neptun,0.7161548,1
normal,normal,0.009210063,0
normal,normal,0.039957214,0
normal,normal,0.012670045,0
normal,normal,0.007630941,0
normal,normal,0.007920144,0
smurf,normal,0.05949413,0
normal,normal,0.007106735,0
smurf,normal,0.046687152,0
normal,named,0.19204837,1
normal,xlock,0.18306562,1
normal,normal,0.010549248,0
normal,normal,0.0032528534,0
normal,normal,0.06572924,0
normal,normal,0.07700608,0
normal,normal,0.0023423748,0
normal,normal,0.0007074359,0
neptune,neptun,0.5710317,1
normal,normal,0.0019351207,0
neptune,neptun,0.70257324,1
normal,apache,0.09026382,1
ipsweep,ipswee,0.2778126,1
neptune,neptun,0.63814074,1
normal,normal,0.003853423,0
neptune,neptun,0.70942855,1
portsweep,portsw,0.5765607,1
neptune,neptun,0.67670584,1
neptune,neptun,0.6676626,1
normal,xlock,0.97846764,1
normal,normal,0.0022856712,0
neptune,neptun,0.5869358,1
neptune,neptun,0.71470255,1
normal,normal,0.004535828,0
neptune,neptun,0.6667147,1
normal,normal,0.03506733,0
normal,normal,0.0014124133,0
neptune,neptun,0.6489685,1
neptune,neptun,0.28051445,1
normal,normal,0.03170859,0
normal,normal,0.016312165,0
neptune,neptun,0.64818895,1
normal,normal,0.010738336,0
neptune,neptun,0.68544596,1
neptune,neptun,0.59399945,1
normal,normal,0.0014466591,0
neptune,neptun,0.55034316,1
neptune,neptun,0.6249165,1
normal,normal,0.0061078267,0
neptune,neptun,0.5869317,1
portsweep,portsw,0.5758431,1
normal,normal,0.0011620212,0
neptune,neptun,0.65096486,1
smurf,normal,0.051498767,0
satan,satan,1.1826569,1
warezclient,normal,0.05913119,0
ipsweep,ipswee,0.24560128,1
portsweep,portsw,0.32139516,1
neptune,neptun,0.60331655,1
normal,normal,0.016312229,0
normal,normal,0.0012167664,0
neptune,neptun,0.6865389,1
normal,normal,0.0022814176,0
neptune,neptun,0.67975545,1
normal,normal,0.004554854,0
normal,normal,0.03988094,0
neptune,neptun,0.7138604,1
normal,normal,0.0013463171,0
neptune,neptun,0.56628877,1
normal,normal,0.0096580265,0
neptune,neptun,0.30613503,1
normal,normal,0.00090847193,0
portsweep,portsw,112.782616,1
satan,satan,0.0913267,1
normal,portsw,0.16577098,1
neptune,neptun,0.43453473,1
neptune,neptun,0.5664391,1
normal,normal,0.000923784,0
normal,portsw,0.14382428,1
neptune,neptun,0.71537995,1
normal,normal,0.020671403,0
normal,snmpge,0.29196033,1
normal,snmpge,0.13211544,1
neptune,neptun,0.278068,1
normal,normal,0.007815771,0
neptune,neptun,0.5480058,1
neptune,neptun,0.7276251,1
normal,normal,0.0017477331,0
neptune,neptun,0.58348924,1
neptune,neptun,0.5979892,1
normal,normal,0.0008057009,0
portsweep,portsw,0.28552413,1
normal,normal,0.0025389153,0
neptune,neptun,0.51619184,1
warezclient,warezc,0.11566812,1
normal,normal,0.0038094062,0
neptune,neptun,0.6678583,1
normal,normal,0.0056666923,0
normal,normal,0.02317704,0
neptune,neptun,0.613492,1
normal,normal,0.0012317185,0
neptune,neptun,0.7124308,1
normal,normal,0.010439489,0
normal,normal,0.00070110674,0
neptune,neptun,0.6845457,1
neptune,neptun,0.4977761,1
ipsweep,ipswee,0.2388484,1
neptune,neptun,0.5854616,1
normal,normal,0.0122460555,0
ipsweep,ipswee,0.24054924,1
normal,normal,0.016233092,0
normal,satan,0.087257594,1
neptune,neptun,0.6027748,1
normal,normal,0.008944863,0
ipsweep,ipswee,0.9203305,1
normal,normal,0.00232735,0
normal,normal,0.0040379497,0
neptune,neptun,0.5910657,1
normal,normal,0.006510568,0
ipsweep,ipswee,0.25981894,1
normal,normal,0.00561838,0
normal,normal,0.003848379,0
neptune,neptun,0.7085368,1
neptune,neptun,0.68071073,1
normal,normal,0.0074422853,0
ipsweep,ipswee,0.23847345,1
normal,normal,0.030952558,0
neptune,neptun,0.4264543,1
teardrop,teardr,3.7104385,1
satan,satan,1.3482833,1
normal,normal,0.0037795112,0
normal,normal,0.079122216,0
normal,normal,0.047267325,0
normal,normal,0.006858585,0
neptune,neptun,0.5812681,1
normal,normal,0.05770567,0
normal,normal,0.0008372256,0
normal,normal,0.0042116917,0
normal,normal,0.0104007535,0
neptune,neptun,0.71138406,1
ipsweep,ipswee,0.23830514,1
normal,normal,0.008843082,0
normal,normal,0.0026360021,0
normal,normal,0.06568971,0
normal,normal,0.0059651,0
smurf,smurf,0.28469506,1
normal,normal,0.0043025073,0
neptune,neptun,0.6216788,1
normal,normal,0.0004032109,0
smurf,smurf,0.24949118,1
normal,normal,0.011756583,0
neptune,neptun,0.54518455,1
neptune,neptun,0.527487,1
normal,normal,0.06856453,0
normal,normal,0.0020015328,0
normal,normal,0.0008372044,0
neptune,neptun,0.3124451,1
warezclient,normal,0.063402064,0
normal,normal,0.00083713967,0
nmap,normal,0.019847075,0
normal,normal,0.0023824812,0
normal,normal,0.0010960753,0
normal,normal,0.009986245,0
normal,normal,0.0026167426,0
normal,normal,0.0016394943,0
normal,back,0.13688676,1
neptune,neptun,0.6102041,1
normal,normal,0.0011604622,0
normal,normal,0.003168161,0
neptune,neptun,0.69931954,1
neptune,neptun,0.6648126,1
satan,satan,0.9316873,1
normal,normal,0.0027321442,0
neptune,neptun,0.59919375,1
ipsweep,ipswee,0.24143161,1
portsweep,portsw,1.635089,1
neptune,neptun,0.72541684,1
pod,normal,0.050548106,0
satan,satan,0.40293124,1
normal,normal,0.0050234245,0
neptune,neptun,0.70623034,1
normal,normal,0.0045308718,0
neptune,neptun,0.67917085,1
neptune,neptun,0.72230726,1
neptune,neptun,0.30411205,1
neptune,neptun,0.67104673,1
normal,normal,0.02102844,0
normal,normal,0.0011645178,0
neptune,neptun,0.7268882,1
neptune,neptun,0.5972533,1
portsweep,portsw,0.2935092,1
ipsweep,ipswee,0.28953078,1
neptune,neptun,0.31327513,1
teardrop,teardr,3.8010564,1
neptune,neptun,0.7038637,1
normal,normal,0.043477785,0
neptune,neptun,0.6981228,1
neptune,neptun,0.5783737,1
neptune,neptun,0.6306303,1
ipsweep,ipswee,0.24650705,1
neptune,neptun,0.53273237,1
normal,normal,0.0187844,0
neptune,neptun,0.6969663,1
nmap,nmap,0.1456223,1
neptune,neptun,0.59996027,1
smurf,smurf,0.5603256,1
normal,nmap,0.11129723,1
normal,normal,0.005205109,0
satan,satan,0.13530104,1
normal,normal,0.0011580503,0
normal,normal,0.0070849336,0
smurf,smurf,0.14943239,1
normal,portsw,0.1497031,1
normal,normal,0.008388743,0
neptune,neptun,0.5949357,1
normal,normal,0.0034997903,0
neptune,neptun,0.38345057,1
neptune,neptun,0.56695247,1
neptune,neptun,0.70971507,1
smurf,smurf,0.16012026,1
normal,normal,0.04000494,0
normal,normal,0.009645745,0
normal,normal,0.009533879,0
normal,normal,0.0016854503,0
neptune,neptun,0.44490278,1
neptune,neptun,0.6713388,1
normal,normal,0.00093467004,0
normal,mscan,0.14223182,1
normal,normal,0.0017410164,0
neptune,neptun,0.6954741,1
normal,normal,0.005179644,0
normal,normal,0.0062362785,0
ipsweep,normal,0.046782225,0
normal,normal,0.0036535808,0
normal,normal,0.0008632518,0
neptune,neptun,0.6645182,1
neptune,neptun,0.71720487,1
satan,satan,0.47152197,1
normal,normal,0.001335335,0
normal,normal,0.018254379,0
normal,normal,0.006090907,0
portsweep,portsw,0.47410372,1
normal,normal,0.0132003445,0
neptune,neptun,0.72375304,1
normal,normal,0.00084754004,0
neptune,neptun,0.6312288,1
normal,normal,0.0008796462,0
neptune,neptun,0.68484694,1
normal,normal,0.0014114309,0
neptune,neptun,0.62671775,1
neptune,neptun,0.5944614,1
normal,normal,0.000927072,0
normal,normal,0.008141261,0
normal,normal,0.006598249,0
neptune,neptun,0.5481707,1
satan,satan,0.27291417,1
normal,normal,0.0008738548,0
neptune,neptun,0.42895436,1
smurf,smurf,0.15783334,1
neptune,neptun,0.7049559,1
normal,normal,0.018213553,0
neptune,neptun,0.5172073,1
nmap,nmap,0.5571239,1
normal,normal,0.0070828428,0
normal,normal,0.014550087,0
normal,normal,0.00083765964,0
ipsweep,ipswee,0.2587823,1
normal,normal,0.008014823,0
neptune,neptun,0.50413275,1
portsweep,portsw,1.8822464,1
neptune,neptun,0.3391756,1
normal,normal,0.012482386,0
neptune,neptun,0.65847796,1
normal,normal,0.0026240954,0
normal,normal,0.021323157,0
normal,normal,0.026847541,0
normal,normal,0.006374945,0
normal,normal,0.0011388551,0
normal,normal,0.042695064,0
neptune,neptun,0.63443613,1
normal,normal,0.0073797153,0
normal,normal,0.012132076,0
normal,normal,0.006988782,0
normal,normal,0.00043317527,0
neptune,neptun,0.5765645,1
normal,warezc,0.09022936,1
normal,normal,0.0070514176,0
normal,normal,0.0014871113,0
neptune,neptun,0.58656037,1
normal,normal,0.0016253339,0
normal,normal,0.04026784,0
neptune,neptun,0.58137345,1
neptune,neptun,0.5988347,1
neptune,neptun,0.6597615,1
normal,normal,0.003356934,0
normal,normal,0.0034156458,0
neptune,neptun,0.5094564,1
neptune,neptun,0.5454034,1
pod,pod,0.4485422,1
normal,normal,0.036008302,0
neptune,neptun,0.62726384,1
teardrop,teardr,3.7405095,1
normal,normal,0.00375744,0
neptune,neptun,0.5194593,1
normal,normal,0.0015452368,0
neptune,neptun,0.6737146,1
neptune,neptun,0.3086258,1
neptune,neptun,0.6979282,1
normal,normal,0.0017093718,0
nmap,nmap,0.1562076,1
normal,normal,0.026234867,0
warezclient,normal,0.057871748,0
neptune,neptun,0.58817774,1
neptune,neptun,0.71411943,1
nmap,nmap,0.14858654,1
portsweep,portsw,0.6155295,1
normal,normal,0.008647075,0
satan,normal,0.05118616,0
normal,normal,0.0008521536,0
nmap,nmap,0.12756231,1
neptune,neptun,0.58637255,1
normal,normal,0.0051193815,0
normal,normal,0.044041388,0
neptune,neptun,0.6418908,1
normal,normal,0.0009817822,0
neptune,neptun,0.34036103,1
normal,normal,0.033010967,0
neptune,neptun,0.59830827,1
normal,normal,0.06456833,0
neptune,neptun,0.5905262,1
normal,named,0.13649918,1
normal,normal,0.0039982134,0
teardrop,teardr,3.6974359,1
normal,normal,0.039127097,0
normal,normal,0.0055146273,0
neptune,neptun,0.6902671,1
ipsweep,ipswee,0.25384447,1
neptune,neptun,0.6956019,1
nmap,normal,0.016831253,0
normal,normal,0.00086538465,0
neptune,neptun,0.40470588,1
normal,normal,0.0013125163,0
neptune,neptun,0.3134512,1
neptune,neptun,0.6352484,1
normal,normal,0.011765071,0
normal,normal,0.0103554735,0
neptune,neptun,0.74503756,1
neptune,neptun,0.30659285,1
normal,normal,0.009360668,0
normal,normal,0.02477371,0
normal,normal,0.02438853,0
normal,normal,0.027979612,0
satan,satan,1.0415726,1
normal,normal,0.0046935016,0
neptune,neptun,0.71678287,1
neptune,neptun,0.65563375,1
neptune,neptun,0.5330263,1
normal,normal,0.004176718,0
neptune,neptun,0.69470763,1
neptune,neptun,0.6557172,1
ipsweep,ipswee,0.3344959,1
neptune,neptun,0.31205192,1
normal,normal,0.005244684,0
neptune,neptun,0.5712637,1
neptune,neptun,0.5847142,1
normal,normal,0.0066021294,0
neptune,neptun,0.5848991,1
normal,warezm,0.4623149,1
normal,normal,0.05762084,0
normal,normal,0.0016805341,0
normal,normal,0.0075888177,0
normal,normal,0.001138753,0
normal,normal,0.0010079672,0
normal,normal,0.0014110649,0
normal,normal,0.0008376587,0
normal,normal,0.0017161334,0
normal,normal,0.0021126475,0
neptune,neptun,0.5779192,1
neptune,neptun,0.5847502,1
normal,normal,0.0008540222,0
normal,normal,0.022526147,0
ipsweep,ipswee,0.24663022,1
neptune,neptun,0.6779167,1
normal,normal,0.0015451265,0
normal,normal,0.043220416,0
normal,normal,0.002121172,0
satan,satan,0.100102976,1
nmap,nmap,0.12643622,1
neptune,neptun,0.41440552,1
neptune,neptun,0.66540235,1
normal,normal,0.075475715,0
ipsweep,ipswee,0.4567398,1
neptune,neptun,0.2747327,1
warezclient,warezc,0.117656656,1
normal,normal,0.0011401287,0
neptune,neptun,0.5905671,1
smurf,normal,0.0505167,0
neptune,neptun,0.5737513,1
normal,normal,0.007113289,0
normal,normal,0.020246308,0
normal,normal,0.0032144163,0
neptune,neptun,0.592079,1
neptune,neptun,0.38574752,1
normal,normal,0.0010812981,0
nmap,nmap,0.13503185,1
normal,normal,0.015707452,0
normal,normal,0.0068563027,0
satan,satan,0.08527411,1
normal,normal,0.0056601446,0
normal,normal,0.029223759,0
neptune,neptun,0.5592135,1
normal,normal,0.017678598,0
normal,normal,0.012714485,0
smurf,smurf,0.11500265,1
neptune,neptun,0.723917,1
portsweep,portsw,0.5163448,1
smurf,normal,0.04991893,0
normal,normal,0.0008152526,0
normal,normal,0.0011489961,0
neptune,neptun,0.62228984,1
neptune,neptun,0.59670067,1
neptune,neptun,0.5783486,1
portsweep,portsw,1.7705096,1
normal,normal,0.0032521915,0
neptune,neptun,0.30032587,1
ipsweep,ipswee,0.46402118,1
normal,normal,0.00042154934,0
normal,normal,0.0029139882,0
neptune,neptun,0.28310964,1
satan,satan,1.0639753,1
neptune,neptun,0.584352,1
normal,normal,0.0030048094,0
satan,satan,0.36814383,1
normal,normal,0.00070082693,0
normal,normal,0.0053799544,0
normal,normal,0.0014655576,0
normal,normal,0.019189572,0
normal,normal,0.0032206888,0
satan,satan,0.54775137,1
nmap,nmap,0.12639742,1
neptune,neptun,0.5147353,1
normal,normal,0.038477857,0
warezclient,warezc,0.14441502,1
normal,normal,0.008706332,0
satan,satan,0.10817601,1
neptune,neptun,0.5885123,1
neptune,neptun,0.65731204,1
normal,normal,0.0014238964,0
normal,normal,0.0010803859,0
neptune,neptun,0.35617766,1
neptune,neptun,0.50914973,1
normal,normal,0.0023076264,0
neptune,neptun,0.68295306,1
ipsweep,ipswee,0.3955582,1
back,normal,0.035295866,0
normal,normal,0.044067334,0
normal,normal,0.0062894803,0
normal,normal,0.0071605355,0
teardrop,teardr,3.6952355,1
teardrop,teardr,4.1080112,1
neptune,neptun,0.5850113,1
neptune,neptun,0.58919394,1
normal,normal,0.0077405116,0
normal,normal,0.03777311,0
neptune,neptun,0.6790249,1
neptune,neptun,0.61082226,1
neptune,neptun,0.31728578,1
smurf,smurf,0.53891575,1
neptune,neptun,0.7285241,1
neptune,neptun,0.5837186,1
neptune,neptun,0.6725867,1
neptune,neptun,0.6060427,1
normal,normal,0.00508026,0
neptune,neptun,0.5968717,1
normal,normal,0.00091840496,0
neptune,neptun,0.38587096,1
neptune,neptun,0.5988942,1
neptune,neptun,0.6936313,1
smurf,smurf,0.09447773,1
neptune,neptun,0.6848585,1
satan,satan,1.1186637,1
normal,normal,0.0066708075,0
neptune,neptun,0.44022486,1
normal,normal,0.002934528,0
neptune,neptun,0.65191567,1
normal,normal,0.07285415,0
normal,normal,0.017908927,0
smurf,smurf,0.3518922,1
normal,normal,0.003100026,0
normal,normal,0.035348743,0
normal,normal,0.008096498,0
satan,satan,1.2675914,1
neptune,neptun,0.60342073,1
normal,normal,0.016596898,0
normal,portsw,0.15124077,1
neptune,neptun,0.71231043,1
normal,normal,0.031635005,0
normal,buffer,0.4368986,1
neptune,neptun,0.6847371,1
neptune,neptun,0.59309334,1
normal,satan,0.10718658,1
normal,normal,0.0024205917,0
teardrop,teardr,3.735629,1
normal,normal,0.005233465,0
neptune,neptun,0.60309184,1
neptune,neptun,0.6254198,1
neptune,neptun,0.6450785,1
normal,normal,0.0016975185,0
neptune,neptun,0.59034806,1
neptune,neptun,0.685168,1
smurf,normal,0.048388742,0
normal,normal,0.003908803,0
normal,normal,0.002211615,0
normal,normal,0.009390224,0
normal,normal,0.011909021,0
neptune,neptun,0.3255633,1
back,normal,0.050350934,0
normal,normal,0.0008795671,0
neptune,neptun,0.5985691,1
normal,normal,0.05156224,0
neptune,neptun,0.5528944,1
neptune,neptun,0.38447574,1
normal,normal,0.0036137775,0
neptune,neptun,0.5923432,1
normal,normal,0.04647131,0
normal,normal,0.0079456745,0
normal,normal,0.0019947938,0
normal,normal,0.034289952,0
portsweep,portsw,1.6403309,1
neptune,neptun,0.72879046,1
normal,normal,0.0017064888,0
smurf,normal,0.03833582,0
neptune,neptun,0.5931056,1
neptune,neptun,0.71310407,1
normal,normal,0.014795604,0
normal,normal,0.047828116,0
normal,normal,0.06412228,0
normal,normal,0.0104571665,0
normal,normal,0.00088085694,0
normal,normal,0.0020814594,0
normal,normal,0.0077385716,0
normal,normal,0.0009452221,0
normal,normal,0.0045956187,0
neptune,neptun,0.5779129,1
normal,normal,0.016519912,0
normal,normal,0.0033929732,0
neptune,neptun,0.7174233,1
normal,normal,0.0018248919,0
neptune,neptun,0.69484353,1
normal,normal,0.0011155021,0
normal,normal,0.0039346507,0
nmap,nmap,0.13335505,1
normal,normal,0.005978654,0
normal,ipswee,0.17363702,1
normal,normal,0.018337658,0
neptune,neptun,0.5916704,1
normal,satan,0.3061737,1
neptune,neptun,0.6973589,1
neptune,neptun,0.6290485,1
neptune,neptun,0.60372025,1
normal,normal,0.0014499541,0
normal,normal,0.0013566777,0
normal,normal,0.0007908737,0
normal,neptun,0.390332,1
neptune,neptun,0.41900107,1
normal,normal,0.007201125,0
normal,normal,0.00769715,0
neptune,neptun,0.74061584,1
neptune,neptun,0.59537643,1
neptune,neptun,0.38631853,1
normal,normal,0.0054204096,0
neptune,neptun,0.7041653,1
neptune,neptun,0.61802185,1
normal,normal,0.0010875473,0
back,back,0.10957434,1
normal,normal,0.018327668,0
satan,normal,0.057612613,0
back,normal,0.025013942,0
neptune,neptun,0.68408835,1
normal,normal,0.00807189,0
neptune,neptun,0.55476725,1
neptune,neptun,0.73922634,1
neptune,neptun,0.63394475,1
neptune,neptun,0.6185129,1
normal,normal,0.001430705,0
normal,normal,0.0045884866,0
satan,satan,0.9431844,1
normal,normal,0.0025674957,0
normal,normal,0.0026608151,0
neptune,neptun,0.5218182,1
normal,normal,0.014978689,0
normal,normal,0.0008300967,0
normal,normal,0.0055568377,0
normal,normal,0.0046959016,0
neptune,neptun,0.6779207,1
normal,normal,0.0013442574,0
normal,normal,0.002679236,0
neptune,neptun,0.60211605,1
normal,normal,0.00784527,0
neptune,neptun,0.6611479,1
normal,normal,0.007443013,0
neptune,neptun,0.63406676,1
normal,normal,0.0005414292,0
normal,normal,0.046117518,0
normal,normal,0.0051373783,0
normal,mscan,0.9378667,1
portsweep,portsw,0.17179403,1
normal,normal,0.022384044,0
normal,normal,0.07724588,0
normal,normal,0.0034246005,0
neptune,neptun,0.58820766,1
normal,normal,0.031729102,0
normal,normal,0.0023407456,0
nmap,nmap,0.14486222,1
normal,normal,0.047572408,0
neptune,neptun,0.35000843,1
neptune,neptun,0.6962283,1
normal,normal,0.0071075237,0
normal,normal,0.006564173,0
normal,normal,0.0015174458,0
normal,normal,0.0006185957,0
neptune,neptun,0.5084504,1
neptune,neptun,0.38613895,1
normal,normal,0.0005029388,0
normal,normal,0.012480341,0
normal,normal,0.0008106448,0
neptune,neptun,0.62547714,1
normal,normal,0.07453311,0
normal,normal,0.006522272,0
neptune,neptun,0.31488553,1
normal,normal,0.0013442298,0
normal,normal,0.0024995196,0
neptune,neptun,0.5875216,1
neptune,neptun,0.5990289,1
normal,normal,0.0010066285,0
neptune,neptun,0.59296775,1
neptune,neptun,0.40659755,1
neptune,neptun,0.70096624,1
normal,normal,0.03130467,0
neptune,neptun,0.5786215,1
neptune,neptun,0.68366927,1
neptune,neptun,0.5946569,1
normal,normal,0.0008814242,0
normal,normal,0.0049451594,0
normal,normal,0.0019062285,0
ipsweep,ipswee,0.38143325,1
neptune,neptun,0.65007114,1
neptune,neptun,0.60382015,1
normal,normal,0.0008540589,0
normal,normal,0.0014323113,0
neptune,neptun,0.6111547,1
normal,normal,0.0014402244,0
